name,gt,pred,frames,PSNR,SSIM,LPIPS,CSIM
in_distr_25,gt_in_distr_video_25.mp4,in_distr_25.mp4,49,18.407231763253723,0.7484606176006551,0.221998680611046,0.8185865562789294
in_distr_26,gt_in_distr_video_26.mp4,in_distr_26.mp4,49,15.935712099138442,0.8400044623686342,0.16842960391421707,0.8912592700549534
in_distr_27,gt_in_distr_video_27.mp4,in_distr_27.mp4,49,25.598882199454067,0.8552530359248726,0.15325152144140128,0.9117264455678512
in_distr_28,gt_in_distr_video_28.mp4,in_distr_28.mp4,49,15.324841399136696,0.7126752442243148,0.2506752458914202,0.8867277977417927
in_distr_29,gt_in_distr_video_29.mp4,in_distr_29.mp4,49,20.929069512421012,0.8599188668387276,0.16245402897499045,0.834987499275986
in_distr_3,gt_in_distr_video_3.mp4,in_distr_3.mp4,49,18.87774474715306,0.817366743574337,0.1809575174536024,0.8936087233679635
in_distr_30,gt_in_distr_video_30.mp4,in_distr_30.mp4,49,24.94292280357799,0.8757219509202607,0.11895672566428477,0.9151590271871917
in_distr_31,gt_in_distr_video_31.mp4,in_distr_31.mp4,49,17.57885787851355,0.8461948961627727,0.14951211335707684,0.9104497311066608
in_distr_32,gt_in_distr_video_32.mp4,in_distr_32.mp4,49,17.28250215716616,0.8124428634740868,0.1957695078941024,0.9338145754775222
in_distr_33,gt_in_distr_video_33.mp4,in_distr_33.mp4,49,12.923471822979273,0.7063494130056731,0.26565198463444806,0.841415104817371
in_distr_34,gt_in_distr_video_34.mp4,in_distr_34.mp4,49,17.771285792268884,0.7692693788178113,0.23897803863700556,0.8617555936988519
in_distr_35,gt_in_distr_video_35.mp4,in_distr_35.mp4,49,18.604576464944017,0.7925832952771869,0.20104713266601368,0.8015306373031772
in_distr_36,gt_in_distr_video_36.mp4,in_distr_36.mp4,49,21.121911425959848,0.8655834258819113,0.14450206797646017,0.8858500086531347
in_distr_37,gt_in_distr_video_37.mp4,in_distr_37.mp4,49,23.94021528792151,0.8540445991924831,0.13329354970126736,0.9209934789307264
in_distr_38,gt_in_distr_video_38.mp4,in_distr_38.mp4,49,25.17245754731935,0.8668423659947454,0.12831960534866976,0.881430700117228
in_distr_39,gt_in_distr_video_39.mp4,in_distr_39.mp4,49,14.701754182026603,0.7596274784633091,0.24426957736818158,0.8822540981428963
in_distr_4,gt_in_distr_video_4.mp4,in_distr_4.mp4,49,15.01041349413818,0.7037069408261046,0.277714055715775,0.8750159910746983
in_distr_40,gt_in_distr_video_40.mp4,in_distr_40.mp4,49,21.32788075039572,0.7997831483276523,0.23528764374098,0.8522325827150928
in_distr_41,gt_in_distr_video_41.mp4,in_distr_41.mp4,49,16.06935444819529,0.8082767226258103,0.1837696414821002,0.9120677356817284
in_distr_42,gt_in_distr_video_42.mp4,in_distr_42.mp4,49,18.45305691031048,0.7877123331537053,0.19647506898155018,0.9108903274244192
in_distr_43,gt_in_distr_video_43.mp4,in_distr_43.mp4,49,19.66972853309587,0.8336037908281598,0.1662703456015003,0.9075558428861656
in_distr_44,gt_in_distr_video_44.mp4,in_distr_44.mp4,49,20.95456519490987,0.834558541677436,0.15229765675505813,0.9233684977706598
in_distr_45,gt_in_distr_video_45.mp4,in_distr_45.mp4,49,17.601960424297516,0.7296049850327628,0.24624135253988966,0.8874412203321651
in_distr_46,gt_in_distr_video_46.mp4,in_distr_46.mp4,49,14.158483508729802,0.7598869034222194,0.22301928729427103,0.896599545770762
in_distr_47,gt_in_distr_video_47.mp4,in_distr_47.mp4,49,19.328014072482258,0.8306436344068877,0.18235317914157498,0.8980165233417433
in_distr_48,gt_in_distr_video_48.mp4,in_distr_48.mp4,49,15.63699353256868,0.7983085902369752,0.16412939389749448,0.8745589584720378
in_distr_49,gt_in_distr_video_49.mp4,in_distr_49.mp4,49,19.43326444894302,0.8019621116774422,0.17461006617059513,0.8960523447211908
in_distr_5,gt_in_distr_video_5.mp4,in_distr_5.mp4,49,22.75769845308701,0.8528658017820242,0.1291617324613795,0.9282262580735343
in_distr_6,gt_in_distr_video_6.mp4,in_distr_6.mp4,49,21.952163740791043,0.8638750351205164,0.12951225308435305,0.8387114624587857
in_distr_7,gt_in_distr_video_7.mp4,in_distr_7.mp4,49,21.14835139744047,0.8390364148178879,0.18929453277770353,0.871087526788517
in_distr_8,gt_in_distr_video_8.mp4,in_distr_8.mp4,49,15.080133656325517,0.716021440467056,0.2355990190134973,0.9327109115464347
in_distr_9,gt_in_distr_video_9.mp4,in_distr_9.mp4,49,12.628793761382493,0.5813701450824738,0.4043386277495598,0.8373397576565645
