name,gt,pred,frames,PSNR,SSIM,LPIPS,CSIM
in_distr_28,gt_in_distr_video_28.mp4,in_distr_28.mp4,49,23.126104820184132,0.9098405765027416,0.09000079371795362,0.8981112679656671
in_distr_29,gt_in_distr_video_29.mp4,in_distr_29.mp4,49,20.82917593365114,0.8961742435182843,0.12148927212977896,0.8751951516891012
in_distr_3,gt_in_distr_video_3.mp4,in_distr_3.mp4,49,21.071797814040856,0.8818864931865614,0.11113383506937903,0.8977709680187459
in_distr_30,gt_in_distr_video_30.mp4,in_distr_30.mp4,49,27.710356981413412,0.9295579511292127,0.06693439101990388,0.8971132380621774
in_distr_31,gt_in_distr_video_31.mp4,in_distr_31.mp4,49,22.704601169948596,0.9171876956005486,0.07657692512991476,0.9171306867988742
in_distr_32,gt_in_distr_video_32.mp4,in_distr_32.mp4,49,18.905367286467722,0.8721378384804239,0.13095371828091387,0.9420711556259467
in_distr_33,gt_in_distr_video_33.mp4,in_distr_33.mp4,49,20.15113124871191,0.906184155113843,0.11260448266961137,0.913632624003352
in_distr_34,gt_in_distr_video_34.mp4,in_distr_34.mp4,49,19.560898727197586,0.8439436141325503,0.15265315193302778,0.8907840884461695
in_distr_35,gt_in_distr_video_35.mp4,in_distr_35.mp4,49,26.32929937297867,0.9411275253003958,0.08112454999770437,0.867177275978789
in_distr_36,gt_in_distr_video_36.mp4,in_distr_36.mp4,49,22.58839983511739,0.9094107686256876,0.0951833138052298,0.8778178509400816
in_distr_37,gt_in_distr_video_37.mp4,in_distr_37.mp4,49,29.498363650099968,0.9287006988817331,0.06323791797063788,0.9420655430579672
in_distr_38,gt_in_distr_video_38.mp4,in_distr_38.mp4,49,28.109892599233003,0.94045838774467,0.07511644475922293,0.9462859326479386
in_distr_39,gt_in_distr_video_39.mp4,in_distr_39.mp4,49,15.66293316302309,0.7591766788035023,0.21264410855210558,0.8927591820152438
in_distr_4,gt_in_distr_video_4.mp4,in_distr_4.mp4,49,20.251808903548103,0.8415988732357415,0.15233565836536642,0.8959971070289612
in_distr_40,gt_in_distr_video_40.mp4,in_distr_40.mp4,49,24.258489426237325,0.8928686319565287,0.13338754128436653,0.9250076023899779
in_distr_41,gt_in_distr_video_41.mp4,in_distr_41.mp4,49,22.003444265469643,0.9060961409490935,0.08736914479914977,0.9196329785853016
in_distr_42,gt_in_distr_video_42.mp4,in_distr_42.mp4,49,21.170388817327645,0.8694724574380991,0.11855384053624406,0.9260127653880995
in_distr_43,gt_in_distr_video_43.mp4,in_distr_43.mp4,49,23.655193507994813,0.9166188422514467,0.08720145032418017,0.9096716873499812
in_distr_44,gt_in_distr_video_44.mp4,in_distr_44.mp4,49,26.146062171095767,0.9244586010368503,0.07542002778880451,0.9339447970293007
in_distr_45,gt_in_distr_video_45.mp4,in_distr_45.mp4,49,20.358425271332532,0.840397872486893,0.1472310146354899,0.8743652105331421
in_distr_46,gt_in_distr_video_46.mp4,in_distr_46.mp4,49,19.538956700132605,0.8818743618167176,0.11506914172549637,0.8930037325742294
in_distr_47,gt_in_distr_video_47.mp4,in_distr_47.mp4,49,24.88222818906916,0.9290633907123488,0.08476458649550166,0.9196513891220093
in_distr_48,gt_in_distr_video_48.mp4,in_distr_48.mp4,49,18.994707081555305,0.885588246948865,0.09268781710035946,0.8689148328742202
in_distr_49,gt_in_distr_video_49.mp4,in_distr_49.mp4,49,23.624174819983665,0.9028140999832932,0.08794186978924032,0.9235645082532143
in_distr_5,gt_in_distr_video_5.mp4,in_distr_5.mp4,49,24.570702056141073,0.9094929001769241,0.08259910504732813,0.9331369996070862
in_distr_6,gt_in_distr_video_6.mp4,in_distr_6.mp4,49,23.61405196638605,0.9085711350246352,0.08940739785226023,0.8525778116012106
in_distr_7,gt_in_distr_video_7.mp4,in_distr_7.mp4,49,27.150017015314578,0.9330306515401724,0.08738565178854125,0.9196532563287385
in_distr_8,gt_in_distr_video_8.mp4,in_distr_8.mp4,49,22.424731951809004,0.8933759429016892,0.09222458819953763,0.9586788610536225
in_distr_9,gt_in_distr_video_9.mp4,in_distr_9.mp4,49,17.203754901436753,0.8037741634310508,0.21054605090496492,0.8474258999435269
