name,gt,pred,frames,PSNR,SSIM,LPIPS,CSIM
in_distr_41,gt_in_distr_video_41.mp4,in_distr_41.mp4,49,15.478454295103909,0.7763427581105914,0.19829197281173297,0.8714888314811551
in_distr_42,gt_in_distr_video_42.mp4,in_distr_42.mp4,49,18.863157002663336,0.7758840918540955,0.19466985503629763,0.9116812019932027
in_distr_43,gt_in_distr_video_43.mp4,in_distr_43.mp4,49,18.28521655666712,0.7384889673213569,0.2202905392160221,0.8669975606762633
in_distr_44,gt_in_distr_video_44.mp4,in_distr_44.mp4,49,20.228438991141715,0.8134715325978338,0.1493513323366642,0.9239347102690716
in_distr_45,gt_in_distr_video_45.mp4,in_distr_45.mp4,49,18.409414861560986,0.7556932422579551,0.21647137874851421,0.8783212583892199
in_distr_46,gt_in_distr_video_46.mp4,in_distr_46.mp4,49,13.473814978701801,0.705467973436628,0.25112272707783445,0.8945297002792358
in_distr_47,gt_in_distr_video_47.mp4,in_distr_47.mp4,49,17.677586972885095,0.7447572800577903,0.23523397462404505,0.8855488324651912
in_distr_48,gt_in_distr_video_48.mp4,in_distr_48.mp4,49,12.676924036336905,0.7099647704435854,0.2256672034154133,0.855061514036996
in_distr_49,gt_in_distr_video_49.mp4,in_distr_49.mp4,49,19.304428136823145,0.7828643735574217,0.17256229477269308,0.8893413932955995
in_distr_5,gt_in_distr_video_5.mp4,in_distr_5.mp4,49,23.31762726804066,0.8527790672925054,0.12442729241993962,0.9221775410126667
in_distr_6,gt_in_distr_video_6.mp4,in_distr_6.mp4,49,20.872057589477166,0.8399829572560836,0.1386033683559116,0.8375630743649541
in_distr_7,gt_in_distr_video_7.mp4,in_distr_7.mp4,49,21.02438408039219,0.8077158100750982,0.19674727016565752,0.8766002338759753
in_distr_8,gt_in_distr_video_8.mp4,in_distr_8.mp4,49,14.649156166205373,0.6722600131618733,0.25090001789586885,0.9374021559345479
in_distr_9,gt_in_distr_video_9.mp4,in_distr_9.mp4,49,12.82796634015123,0.5508854833184457,0.40943322087429007,0.8451812060511842
